point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],mode[vol%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,meltViscosity[Pa.s],density[kg/m3],volume[cm3/mol],heatCapacity[J/kg/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
30,1.0,1.25,792.4242424242426,cpx,2.231924923861042,2.105578225288763,1.4613241519034839,-,-,-,-,-,-,-,-,,3281.264352961886,67.48694848366657,1396.8199066343761,3.7150211651348265e-6,0.13179416274217923,-893.6882529379308,7.294428076854122,4.107841001888096,-,-,100.76611027690511,55.36922838961489,50.460537561243726,0.25515532861978285,18.64836325106444,20.408090703409606,6.667931748716397,0.28369733778980116,1.6067110020717164,0.513544632776281,1.1559684343082526,0.0,0.0,54.225572358831876,0.4653254620521392,18.705575447882502,14.710579111131494,8.569199746712775,0.47800067639762084,1.781195902613441,0.7337339235891716,0.3308173707889807,0.0,0.0
30,1.0,1.25,792.4242424242426,liq,88.02098602478743,87.19389527865208,89.75660234961146,-,-,-,-,-,-,-,-,,2212.259542443873,68.05018618647208,1445.7833402086335,2.303999637932683e-5,0.1394486447796685,-801.869015444584,2.4590336498982377,2.551196127984361e-9,-,-,13.377193852142138,1.43987161821617e-17,68.95330660779149,7.494227022924199,1.3567072250059753,1.1629676544656093,0.8272389596643189,2.9841449975169865,3.617773716372525,0.5084773579021558,0.21536282016191866,0.0,12.879793638194831,70.56662025105706,13.015803043778229,1.2960102582513884,0.7983383247866106,1.012446418903442,4.788341546336934,3.819506623408463,0.691869158467129,0.05869552731554471,0.0,3.952368847695203
30,1.0,1.25,792.4242424242426,mgt,0.3912567693094623,0.37900965617500953,0.17632256460806175,-,-,-,-,-,-,-,-,,4895.068602080909,45.853261077534015,1547.210246373554,4.803794680867539e-6,0.17400997810181393,-464.44114552614656,7.307570126736876,4.175453737790251,-,-,147.60930527806198,85.3426521579822,0.0,0.5647983642387439,0.0,4.420774968954149,70.00248125205071,0.0,0.0,1.1773783875030415,23.834567027253346,0.0,0.0,0.0,1.0031110014958216,0.0,3.1033387989785113,87.61247375117574,0.0,0.0,1.638248775824046,6.642827672525879,0.0,0.0
31,1.0,1.25,781.8181818181816,system,100.0,100.0,100.0,-12.318678926179578,2.6659266786758944,0.8719033619770095,0.8513204246509357,0.9024087780684882,0.05343991222186419,0.025408760042832986,0.047549899864891804,267957.869737548,2298.4377861323214,0.0044025150529893725,[1427.033968759982],[2.0999410214761746e-5],[0.13820806412671705],[-810.9260587416206],2.889462139240906,0.9090846573699203,6.16137120595049,3.4451069772417853,16.65695845457907,1.899509234726587,67.83370276819593,7.745303636908751,1.9683584451666383,1.851629318027879,1.42495807968201,2.7280725853088232,3.845368764579049,0.6928834446958443,0.31790868305972014,0.0,11.591814274375345,68.87542687971579,13.346184681231898,1.8655248921646057,1.2610954252239486,1.7302852918898868,4.343058503424706,4.027897605109016,0.9353778820764426,0.08596293363211371,0.0,3.529185905531604
31,1.0,1.25,781.8181818181816,liq,88.04755516306838,87.16657103258018,89.68999886306965,-,-,-,-,-,-,-,-,,2207.5222719473295,67.82318667035776,1449.5893900786853,2.3355639193036658e-5,0.13866128931404825,-801.9735543318749,2.4533615875159174,2.5621335691725924e-9,-,-,13.287039201584326,1.4491342705846854e-17,69.07082284412994,7.416076597569549,1.2801539552279806,1.0776764830306085,0.7516601402392427,3.0285887567348677,3.527125960027429,0.47802266095829765,0.20278242417695924,0.0,13.167090177905147,70.84326267369438,12.908567026517066,1.225587175462883,0.7414253869160784,0.9219816843832794,4.870406485548713,3.732042165071551,0.6518693203295376,0.05538909811854714,0.0,4.049468983957955
31,1.0,1.25,781.8181818181816,opx,1.0814637746964775,0.9921188903702437,0.6767254456760512,-,-,-,-,-,-,-,-,,3330.046995186162,65.0053583573664,1471.027034911836,3.6649416071042872e-6,0.13060309087088476,-853.7112581743505,7.145142146322094,4.355028442904911,-,-,85.79763730706301,63.158579542759014,49.13473574483931,0.6513358502124416,0.8356616760834585,36.818632207073364,12.074186950749375,0.0,0.060492834863369,0.014193043837016986,0.4107616923416767,0.0,0.0,54.384290575243085,1.2234598693741963,0.8633629539895634,27.335537369851547,15.982311371230923,0.0,0.06907333547970462,0.020886637018010606,0.12107788781297682,0.0,0.0
31,1.0,1.25,781.8181818181816,ilm,0.5882193360069715,0.6919776097187237,0.34883251956582334,-,-,-,-,-,-,-,-,,4505.824040610601,32.239581563502874,1176.3742592927995,3.2320371667983807e-6,0.15543695397003882,-730.845736115815,7.5954497349183905,4.412829502091744,-,-,142.95524775641078,87.74220088218897,0.0,0.0,0.0,10.870100269967327,41.21368967296827,0.0,0.0,43.748630171193184,4.167579885871209,0.0,0.0,0.0,0.0,0.0,6.293503990378685,42.54241939598242,0.0,0.0,50.20609354923248,0.9579830644064101,0.0,0.0
31,1.0,1.25,781.8181818181816,pl,7.831892508355279,8.825373441263789,7.755021353670618,-,-,-,-,-,-,-,-,,2584.932719824364,103.17404543374161,1226.5127290582077,3.6020038530453792e-6,0.1331566034678464,-898.9081020133142,5.964030289534955,3.2894562649433072,-,-,54.651407366941974,27.970322704894237,69.36116284694769,15.319418576526155,5.6388371530523145,0.0,0.0,0.6838653283922563,8.996716095081586,0.0,0.0,0.0,0.0,62.50094409412675,23.426769123169457,4.742833137129299,0.0,0.0,0.9661883055222248,8.36326534005225,0.0,0.0,0.0,0.0
31,1.0,1.25,781.8181818181816,cpx,2.093257975346552,1.977454031327912,1.3688144784493212,-,-,-,-,-,-,-,-,,3281.413471301385,67.46408108406644,1394.3179999416975,3.6998012605289937e-6,0.13112741661185562,-895.5764760548122,7.304262424563919,4.111087145759298,-,-,101.12506752346347,55.45929219718786,50.470949808133746,0.24773435411883032,18.66610845174581,20.3695712686103,6.590489122236025,0.2950897551216965,1.6428704484998446,0.5273137341229414,1.1898730574108056,0.0,0.0,54.24933526679823,0.45189660837725826,18.727715750318534,14.686217428580001,8.471638966461462,0.4973109869113553,1.821704406659825,0.7535813787110345,0.34059920718231085,0.0,0.0
31,1.0,1.25,781.8181818181816,mgt,0.3576112425263444,0.3465049947391654,0.16060733956853349,-,-,-,-,-,-,-,-,,4900.532361331816,45.82327877801295,1546.2311175674104,4.793745907565623e-6,0.1733548507318456,-464.4653968144171,7.314018154924428,4.176611206282728,-,-,148.17292125195416,85.48528427967084,0.0,0.5355196472342202,0.0,4.411922256717543,70.05740539944757,0.0,0.0,1.0516500808710707,23.943502615729585,0.0,0.0,0.0,0.9523872251832282,0.0,3.1012817454617188,87.79891462192127,0.0,0.0,1.4652699442529156,6.682146463180888,0.0,0.0
32,1.0,1.25,771.2121212121211,system,100.0,100.0,100.0,-12.482086481735248,2.739609472322501,0.8995628703169355,0.8585241815393725,0.9186484932054392,0.05159913926589077,0.024412476713430723,0.04515080794346512,325531.8646117657,2291.8834354197256,0.004413284492359516,[1428.4216940528033],[2.1286847672545356e-5],[0.13740106897365092],[-811.1526266220028],2.8813995881065453,0.904135231313999,6.127691275036846,3.4248109430116926,16.530246477531556,1.8735242168833797,68.03714417082749,7.6901148338965175,1.8560906449784136,1.7264782385210022,1.3135972102999247,2.7757084319520975,3.793246471998049,0.658031737197449,0.2992071002144267,0.0,11.85038116011463,69.19792575947469,13.273324999382263,1.7620744876023113,1.1778316798287505,1.597739846778783,4.426309970980307,3.979969197736917,0.889819610924322,0.08104177682771069,0.0,3.613962670463941
32,1.0,1.25,771.2121212121211,liq,88.06595804336685,87.12969944186297,89.61525487689987,-,-,-,-,-,-,-,-,,2203.039821719821,67.57747919561835,1451.4539042101085,2.3674687111384792e-5,0.13784671289199402,-801.9486649708365,2.447870273739285,2.5731930523574722e-9,-,-,13.200766350643311,1.4587037106244612e-17,69.16768445635363,7.3346045894487455,1.2132432642653397,1.001020471859793,0.6842724060815962,3.0700415194518245,3.4308111285819414,0.4498830441375029,0.19117477482448625,0.0,13.457264344995155,71.10577603774065,12.7961184728961,1.164200049710778,0.6902711544219307,0.8412547301630938,4.948423622167718,3.6384809188948597,0.6149069490287236,0.052338622668466214,0.0,4.148229442307693
32,1.0,1.25,771.2121212121211,opx,1.0000322356869271,0.9174867635966008,0.6247149664972163,-,-,-,-,-,-,-,-,,3327.7904626062423,64.9580357573067,1470.3646779776302,3.6517485781929392e-6,0.1298082393043843,-856.1096570760147,7.1565325404339895,4.360774463121962,-,-,86.05938830314949,63.282441202586185,49.17984406246526,0.6158305021007744,0.7915706372552572,37.09331686105202,11.852777906464977,0.0,0.06043152996479126,0.012909539227691802,0.393318961469237,0.0,0.0,54.52066382257533,1.158604167048325,0.8191090882660809,27.58320830561684,15.714153202744136,0.0,0.06911291728492254,0.019027987671991674,0.11612050879236245,0.0,0.0
32,1.0,1.25,771.2121212121211,pl,8.079437058873435,9.113309530771929,7.997756600777952,-,-,-,-,-,-,-,-,,2581.939217363876,103.2236293480417,1230.2944699308619,3.6491484173107227e-6,0.13252415050935484,-899.1081550898855,5.939397466888593,3.27829616936225,-,-,54.08338480663705,27.748683703896965,69.87744736172836,15.061276319135825,5.122552638271655,0.0,0.0,0.7997766177088316,9.13894706315534,0.0,0.0,0.0,0.0,63.008886983185086,23.047639669201995,4.311508902328665,0.0,0.0,1.1307183965813998,8.501246048702871,0.0,0.0,0.0,0.0
32,1.0,1.25,771.2121212121211,ilm,0.5696523505649654,0.6703349845747765,0.3369427079979511,-,-,-,-,-,-,-,-,,4507.896119653822,32.218463392644885,1176.5330314113246,3.22386527567943e-6,0.15469630331463843,-732.0432225004945,7.606458293021319,4.418030520529574,-,-,143.49932910560273,87.98959587111077,0.0,0.0,0.0,10.930034327045727,41.20988821222655,0.0,0.0,43.58023238218318,4.279845078544549,0.0,0.0,0.0,0.0,0.0,6.33686495096731,42.5967130732433,0.0,0.0,50.08128660823661,0.9851353675527638,0.0,0.0
32,1.0,1.25,771.2121212121211,cpx,1.9577508537133346,1.8520422887676555,1.2788507272138452,-,-,-,-,-,-,-,-,,3281.4751519154916,67.44207545740952,1391.991153013668,3.6844763249338383e-6,0.13043490308328776,-897.3930661163708,7.3143596145128615,4.1147748332407845,-,-,101.47861493958105,55.55987627046316,50.47891109197982,0.24090983699683682,18.689863222522956,20.336728898861438,6.507781926947165,0.30667126280188944,1.6760151927666944,0.5400283556203614,1.2230902115028537,0.0,0.0,54.272058774510434,0.43956262190715967,18.756444775216032,14.666366722382179,8.367508430348126,0.5169640927466109,1.8589423333915043,0.7719532767804078,0.35019897271755107,0.0,0.0
32,1.0,1.25,771.2121212121211,mgt,0.32716945779447004,0.31712699042607,0.14648012061316165,-,-,-,-,-,-,-,-,,4905.605194052596,45.793743972171,1544.4740558178967,4.786709218682979e-6,0.17265961049098735,-464.570081933459,7.320502508320416,4.178116863464556,-,-,148.70954410645498,85.6354845411094,0.0,0.5074777692676997,0.0,4.412176562724992,70.10005366753009,0.0,0.0,0.93612354044427,24.04416846003295,0.0,0.0,0.0,0.9036833251859573,0.0,3.1054700793774273,87.96593894494752,0.0,0.0,1.3059923783252543,6.7189152721638346,0.0,0.0
33,1.0,1.25,760.6060606060606,system,100.0,100.0,100.0,-12.646029070160601,2.8176673807832398,0.9285645426544951,0.8656256770650745,0.9361776761854281,0.04992935768528048,0.023446637330479216,0.04276772849556339,395919.20487822994,2285.6033283145125,0.004423583639698057,[1430.5198336560688],[2.157502485412267e-5],[0.13656886578893393],[-811.2575354984651],2.8738171170765625,0.8994668543414751,6.09593752730508,3.405257869975514,16.410869584022983,1.8491459385195759,68.2218770738401,7.631307737377307,1.7519554430034199,1.6096356423634286,1.2108127557212836,2.822213720297756,3.7344446955790027,0.6244515660753733,0.2817634552466694,0.0,12.111537910495633,69.50761097392592,13.194944478588042,1.666133646902569,1.100047401514247,1.4753074422612311,4.508370246022865,3.9251510788640207,0.8458933067467397,0.07645104397294693,0.0,3.700090381201389
33,1.0,1.25,760.6060606060606,opx,0.9212206965041411,0.8452388129191026,0.5746193833827956,-,-,-,-,-,-,-,-,,3325.254703692893,64.90965436768136,1473.540386458614,3.6383636355248285e-6,0.12898362291988502,-858.495173808744,7.168796430395966,4.367253230637862,-,-,86.32729611244825,63.4222530334815,49.22193812584027,0.5827363975628461,0.7490481800410328,37.383913243734504,11.613715599377203,0.0,0.06013493724404111,0.0117483861115585,0.3767651300885382,0.0,0.0,54.6588213977945,1.0981801775636721,0.7764069007557395,27.845911271229944,15.423025896715986,0.0,0.06888902888759604,0.017345542845900234,0.11141978420666024,0.0,0.0
33,1.0,1.25,760.6060606060606,cpx,1.825764944109426,1.7296740378818276,1.1915933955694307,-,-,-,-,-,-,-,-,,3281.420871713477,67.42090342628246,1394.8792617420263,3.6686291764970625e-6,0.1297173904174884,-899.158276185377,7.325242368383462,4.118930641320676,-,-,101.85001940819836,55.67123990627887,50.484617919628185,0.23448469673644487,18.720760855669962,20.311600556161284,6.417930689347664,0.3182910759291016,1.7057405943909267,0.5513463614420594,1.2552272506943967,0.0,0.0,54.29464135152769,0.42796899037071034,18.79314529454064,14.65268334478284,8.254480882265828,0.5367145093627981,1.8924853579252838,0.7883708175179125,0.35950945170629234,0.0,0.0
33,1.0,1.25,760.6060606060606,pl,8.325088229097002,9.401918184006144,8.24096000157772,-,-,-,-,-,-,-,-,,2579.0776515101516,103.2846595396041,1230.5398849544536,3.6705766474077724e-6,0.1318666206396162,-899.2849561481585,5.917261182814596,3.2678016396701874,-,-,53.582770703324854,27.540751771311108,70.37134471675766,14.814327641621169,4.628655283242341,0.0,0.0,0.9378252973819435,9.247847060996884,0.0,0.0,0.0,0.0,63.48710515672643,22.681486981636017,3.8978273082522255,0.0,0.0,1.3265774087499025,8.60700314463542,0.0,0.0,0.0,0.0
33,1.0,1.25,760.6060606060606,ilm,0.549642742287,0.6469068798933628,0.32427782304093994,-,-,-,-,-,-,-,-,,4509.727265807328,32.19696202611699,1178.383106743735,3.217626931273705e-6,0.15392087521435968,-733.1675241526258,7.618876768554423,4.423739048311411,-,-,144.10680293430923,88.25295966284475,0.0,0.0,0.0,11.006178021188347,41.19593199984447,0.0,0.0,43.393669936901546,4.404220042065635,0.0,0.0,0.0,0.0,0.0,6.390983270431757,42.648838349561736,0.0,0.0,49.94482997008666,1.015348409919849,0.0,0.0
33,1.0,1.25,760.6060606060606,liq,88.07891208042092,87.08593907667257,89.53488910383734,-,-,-,-,-,-,-,-,,2198.7785729230627,67.31289349013714,1454.3542396617984,2.3997749172537758e-5,0.13700621684208666,-801.7996527447692,2.4425406304600252,2.5843827599156334e-9,-,-,13.117923369465597,1.4685717396167686e-17,69.2445448933838,7.250129785054395,1.1556605946379177,0.9323207568519353,0.6241082557743886,3.1077460611551233,3.3297894994421524,0.42393583721260464,0.1804679159987899,0.0,13.75129640048888,71.35538689609764,12.679054943365664,1.1116026823786633,0.6444387928802942,0.7691268558660475,5.021202120115899,3.539807355530612,0.5808305664724972,0.04952577290702044,0.0,4.24902401438568
33,1.0,1.25,760.6060606060606,mgt,0.29937130758150626,0.2903230086269961,0.13366029259176151,-,-,-,-,-,-,-,-,,4910.263576979885,45.76450687277238,1553.1257508769875,4.7788005154657844e-6,0.1719251632655165,-464.7645929683133,7.328386275088719,4.180013760264588,-,-,149.3140381258601,85.79465417951057,0.0,0.4806935994279369,0.0,4.423030584814096,70.1291651473596,0.0,0.0,0.8298298724493093,24.13728079594905,0.0,0.0,0.0,0.857065983000071,0.0,3.1170307069603287,88.11331354345255,0.0,0.0,1.159159537427906,6.753430229159147,0.0,0.0
34,1.0,1.25,750.0,system,100.0,100.0,100.0,-12.812364403231003,2.898397724551949,0.9539413135059828,0.8737874059489954,0.9549566064001743,0.04836928304641466,0.022466144535502136,0.04044327287586648,510285.05545787077,2294.58394302939,0.004422779988950158,[1426.5026967482413],[2.1608432272676744e-5],[0.13556010998261162],[-812.2217760848744],2.8902154462134306,0.9726892877828393,6.060939607213651,3.3830155887531532,16.272836091369477,2.1709619723796596,68.2218770738401,7.631307737377307,1.7519554430034199,1.6096356423634286,1.2108127557212836,2.822213720297756,3.7344446955790027,0.6244515660753733,0.2817634552466694,0.0,12.111537910495633,69.50761097392592,13.194944478588042,1.666133646902569,1.100047401514247,1.4753074422612311,4.508370246022865,3.9251510788640207,0.8458933067467397,0.07645104397294693,0.0,3.700090381201389
34,1.0,1.25,750.0,opx,0.9928898741549069,0.9095311209569884,0.6188828388704979,-,-,-,-,-,-,-,-,,3322.8733415160923,64.86250541815767,1468.0233163393207,3.620515539737137e-6,0.12805657799872094,-860.1773161551088,7.180935280730561,4.373688135537046,-,-,86.59507934335919,63.563735625881044,49.26125580121499,0.5517840242418356,0.7090781368776454,37.66178599096005,11.384929041088203,0.0,0.059519611221912475,0.010678976192154452,0.360968418203196,0.0,0.0,54.790094980921076,1.0415151685529116,0.7361541253823132,28.097818814996334,15.14341244528287,0.0,0.06829333290273318,0.015791897803673204,0.10691923415810355,0.0,0.0
34,1.0,1.25,750.0,pl,10.264327870520763,11.588662132853214,10.171792351953531,-,-,-,-,-,-,-,-,,2575.968093184932,103.38062766297895,1227.6479145627898,3.6725544595952743e-6,0.131108441204045,-898.742504165971,5.895777962244547,3.2568745019789196,-,-,53.10930711861064,27.32388995677122,70.8832636123967,14.558368193801646,4.116736387603291,0.0,0.0,1.134492333763426,9.307139472434928,0.0,0.0,0.0,0.0,63.966704439966,22.295790400514694,3.4676991373666697,0.0,0.0,1.605213544720975,8.664592477431668,0.0,0.0,0.0,0.0
34,1.0,1.25,750.0,cpx,1.9846343287242898,1.8796176599510155,1.295149702983634,-,-,-,-,-,-,-,-,,3281.3624997278516,67.40304254273406,1392.420836679384,3.6560695835816943e-6,0.12889356624973178,-900.2436384695975,7.335878127506424,4.123421304916778,-,-,102.1979373498314,55.79170472803196,50.48757618987943,0.22818395539119524,18.761291316847583,20.287551036119964,6.330623321152384,0.33214318289753064,1.727496559349531,0.5598204234960458,1.285314014866349,0.0,0.0,54.31359634958154,0.4165901965040247,18.83930367996263,14.639585697484206,8.14455500260493,0.5602351591631196,1.9171799468969728,0.8007204299530825,0.3682335378495061,0.0,0.0
34,1.0,1.25,750.0,fl,0.17794059524451092,0.0651628868030297,0.3734020804390699,-,-,-,-,-,-,-,-,,394.57380202739125,57.43225619147501,3589.852362357286,0.00019491602234622567,0.1691162258473077,-282.8307356684219,1.1433334587885502,4.992887917111094e-9,-,-,0.5157913713566363,9.83630259304945e-18,4.826716462947316,1.0292407781567239,0.0038424384378169894,0.00014569378556978304,0.12586685911898554,0.4568719443701268,0.5648218458038461,0.03348549732749948,0.062914341617938,0.0,92.89609413843417,13.428873018607307,4.8596463635316836,0.0099786727134505,0.0002718966955017832,0.41878973003672904,1.9929814112479325,1.6211414612458046,0.12386615744799181,0.04661519382773109,0.0,77.49783609464586
34,1.0,1.25,750.0,ilm,0.6205188635963764,0.7291524741994998,0.36539758916509524,-,-,-,-,-,-,-,-,,4511.877920182591,32.17561384590776,1178.6702073026322,3.2064446245857123e-6,0.1530248863359375,-733.5974569992902,7.6307363362503535,4.428999733059355,-,-,144.71135034664877,88.50517160068964,0.0,0.0,0.0,11.067236055219741,41.20225649829555,0.0,0.0,43.191522339454124,4.538985107030581,0.0,0.0,0.0,0.0,0.0,6.436710645493495,42.723570547728784,0.0,0.0,49.79162897535073,1.0480898314269915,0.0,0.0
34,1.0,1.25,750.0,liq,85.63796442598046,84.51623860445919,87.03200869802998,-,-,-,-,-,-,-,-,,2195.663677319285,67.17834432517759,1454.568869122496,2.421925441240601e-5,0.1360055809814323,-801.6051865689612,2.4398848036461085,2.5991067532486153e-9,-,-,13.070868988068995,1.4832489609452053e-17,69.41464090703512,7.15062804664321,1.1094352622665715,0.8759899794883945,0.572831604220562,3.150613220252481,3.2034665849727815,0.4003103288425116,0.17103214011731477,0.0,13.951051926161059,71.66222908341601,12.528045511527267,1.0691023346931594,0.606615484638004,0.7072338695178815,5.09982532706439,3.4117804618016043,0.5494702201614626,0.04702264132162998,0.0,4.318675065858586
34,1.0,1.25,750.0,mgt,0.3217240417786997,0.31163512077705546,0.1433667385581929,-,-,-,-,-,-,-,-,,4914.763841917958,45.736060299441945,1548.6814078130467,4.772442662791359e-6,0.1710463371475608,-464.67213678690905,7.334586474143003,4.181947835267978,-,-,149.79172259515934,85.95276993533203,0.0,0.45504225634450235,0.0,4.433117590122554,70.15608221657237,0.0,0.0,0.7331162605312718,24.222641676429294,0.0,0.0,0.0,0.8122726069955505,0.0,3.127768127607802,88.24952027469713,0.0,0.0,1.0252532646626569,6.785185726036848,0.0,0.0
